X,Y,Z,begin,end,route,lib_rte,dist_deb,dist_fin,portee,gestionnai,nom_plo_in,nom_plo_fi,AUTO,x,y,begin_2,end_2,route_2,lib_rte_2,dist_deb_2,dist_fin_2,portee_2,gestionn_1,nom_plo__1,nom_plo__2,AUTO_2,x_2,y_2,len_test_m,mx1,mx2,my1,my2
987098.957435196,6541226.34575043,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,10,987098.9574351965,6541226.3457504343,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,10,987099.7376305116,6541236.7494526077,10.4329153951421,987099.347532854,987099.347532854,6541231.54760152,6541231.54760152
987059.215931765,6541229.05462076,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,11,987059.2159317653,6541229.0546207596,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,11,987059.8409680977,6541239.6111504072,10.5750171923727,987059.528449931,987059.528449931,6541234.33288558,6541234.33288558
987019.406521503,6541231.03389918,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,12,987019.4065215025,6541231.0338991797,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,12,987019.8921596134,6541241.6104528932,10.5876972392465,987019.649340558,987019.649340558,6541236.32217604,6541236.32217604
986979.636552844,6541232.79698789,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,13,986979.6365528440,6541232.7969878856,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,13,986979.9177815919,6541242.9966932656,10.2035816970201,986979.777167218,986979.777167218,6541237.89684058,6541237.89684058
986939.772349956,6541233.74697648,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,14,986939.7723499563,6541233.7469764818,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,14,986939.9285860301,6541243.8947514938,10.1489776532576,986939.850467993,986939.850467993,6541238.82086399,6541238.82086399
986899.86155785,6541234.220445,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,15,986899.8615578500,6541234.2204450034,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,15,986899.9329308167,6541244.4326280877,10.2124324941917,986899.897244333,986899.897244333,6541239.32653655,6541239.32653655
986860.013051865,6541233.9786901,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,16,986860.0130518646,6541233.9786901027,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,16,986859.9340497083,6541244.2900025798,10.3116151179718,986859.973550786,986859.973550786,6541239.13434634,6541239.13434634
986820.122132255,6541233.65535737,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,17,986820.1221322551,6541233.6553573702,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,17,986819.9362853434,6541243.9012440788,10.2475720792913,986820.029208799,986820.029208799,6541238.77830072,6541238.77830072
986780.137101837,6541233.30214861,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,18,986780.1371018366,6541233.3021486085,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,18,986779.9495211336,6541242.9215117916,9.62119195160406,986780.043311485,986780.043311485,6541238.1118302,6541238.1118302
986740.056316632,6541232.73717026,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,19,986740.0563166321,6541232.7371702557,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,19,986739.9544161666,6541242.3834645357,9.64683248742069,986740.005366399,986740.005366399,6541237.5603174,6541237.5603174
986700.006882533,6541232.1383411,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,20,986700.0068825327,6541232.1383410981,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,20,986699.9563799590,6541242.0346040493,9.89639181263313,986699.981631246,986699.981631246,6541237.08647257,6541237.08647257
986659.926533848,6541231.97660827,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,21,986659.9265338483,6541231.9766082717,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,21,986659.9566528965,6541242.0646248609,10.088061551184,986659.941593372,986659.941593372,6541237.02061657,6541237.02061657
986619.726462515,6541232.16995152,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,22,986619.7264625146,6541232.1699515237,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,22,986619.9577820150,6541242.2574288938,10.090129256102,986619.842122265,986619.842122265,6541237.21369021,6541237.21369021
986579.535922459,6541233.06708351,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,23,986579.5359224594,6541233.0670835059,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,23,986579.9894688216,6541243.8249830706,10.7674559365972,986579.762695641,986579.762695641,6541238.44603329,6541238.44603329
986539.275476891,6541235.35278088,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,24,986539.2754768907,6541235.3527808757,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,24,986540.0436880740,6541245.8733926369,10.5486217227972,986539.659582482,986539.659582482,6541240.61308676,6541240.61308676
986499.063595688,6541239.37362687,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,25,986499.0635956877,6541239.3736268701,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,25,986500.2097895374,6541249.4835900059,10.1747292321722,986499.636692613,986499.636692613,6541244.42860844,6541244.42860844
986458.980872982,6541244.87277909,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,26,986458.9808729822,6541244.8727790881,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,26,986460.5972280910,6541255.0104064681,10.2656754640317,986459.789050537,986459.789050537,6541249.94159278,6541249.94159278
986419.113979146,6541251.70582385,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,27,986419.1139791462,6541251.7058238480,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,27,986421.2204810843,6541262.0144302770,10.5216309060747,986420.167230115,986420.167230115,6541256.86012706,6541256.86012706
986379.562698812,6541260.95178664,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,28,986379.5626988123,6541260.9517866392,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,28,986382.3252500466,6541271.3195961537,10.7295462835556,986380.94397443,986380.94397443,6541266.1356914,6541266.1356914
986340.697401312,6541271.7757109,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,29,986340.6974013117,6541271.7757109040,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,29,986343.8997066503,6541282.4236366171,11.1190413918275,986342.298553981,986342.298553981,6541277.09967376,6541277.09967376
986302.42186746,6541284.71594726,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,30,986302.4218674595,6541284.7159472648,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,30,986305.8330927142,6541294.6884110281,10.5397576465806,986304.127480087,986304.127480087,6541289.70217915,6541289.70217915
986264.865829162,6541299.75493473,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,31,986264.8658291622,6541299.7549347300,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,31,986268.2941122032,6541308.4759475691,9.3706557694323,986266.579970683,986266.579970683,6541304.11544115,6541304.11544115
986227.64223443,6541315.07798623,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,32,986227.6422344299,6541315.0779862264,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,32,986231.1592597777,6541323.3313234588,8.97145711513549,986229.400747104,986229.400747104,6541319.20465484,6541319.20465484
986190.542322658,6541331.00255727,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,33,986190.5423226580,6541331.0025572665,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,33,986194.8270848020,6541340.0499103395,10.010683506053,986192.68470373,986192.68470373,6541335.5262338,6541335.5262338
986154.398791218,6541348.71383362,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,34,986154.3987912179,6541348.7138336161,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,34,986158.9115972029,6541357.6517087035,10.012543579689,986156.65519421,986156.65519421,6541353.18277116,6541353.18277116
986118.711800341,6541367.04613298,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,35,986118.7118003413,6541367.0461329846,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,35,986123.2056254349,6541375.6799448924,9.73330221620433,986120.958712888,986120.958712888,6541371.36303894,6541371.36303894
986083.103572972,6541385.68151623,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,36,986083.1035729715,6541385.6815162282,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,36,986088.0192618938,6541394.7019193219,10.2728608261138,986085.561417433,986085.561417433,6541390.19171778,6541390.19171778
986047.966320389,6541404.98820064,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,37,986047.9663203890,6541404.9882006403,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,37,986052.9225235765,6541413.8905128408,10.1889701418776,986050.444421983,986050.444421983,6541409.43935674,6541409.43935674
986013.011404815,6541424.56611631,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,38,986013.0114048151,6541424.5661163116,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,38,986018.0969592516,6541433.5670533814,10.3382654280008,986015.554182033,986015.554182033,6541429.06658485,6541429.06658485
985978.160629462,6541444.11982347,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,39,985978.1606294619,6541444.1198234707,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,39,985983.2484902177,6541453.2032313254,10.4112739530326,985980.70455984,985980.70455984,6541448.6615274,6541448.6615274
985943.312158241,6541463.69367834,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,40,985943.3121582411,6541463.6936783353,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,40,985948.3232170030,6541472.7023937460,10.308620822749,985945.817687622,985945.817687622,6541468.19803604,6541468.19803604
985908.352020984,6541483.1214714,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,41,985908.3520209836,6541483.1214713976,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,41,985913.3138616926,6541492.0460513718,10.2111699103606,985910.832941338,985910.832941338,6541487.58376138,6541487.58376138
985873.345846156,6541502.44776302,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,42,985873.3458461557,6541502.4477630192,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,42,985878.4474343638,6541511.6439489527,10.5164650889588,985875.89664026,985875.89664026,6541507.04585599,6541507.04585599
985838.34012848,6541521.25264987,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,43,985838.3401284801,6541521.2526498726,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,43,985843.1736277107,6541530.4994046399,10.4338482133761,985840.756878095,985840.756878095,6541525.87602726,6541525.87602726
985802.868100777,6541539.63070105,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,44,985802.8681007767,6541539.6307010530,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,44,985807.6859700235,6541548.9552234383,10.4956458493414,985805.2770354,985805.2770354,6541544.29296225,6541544.29296225
985767.319730314,6541557.80162147,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,45,985767.3197303141,6541557.8016214650,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,45,985772.0945028790,6541567.2097832439,10.5504483840705,985769.707116597,985769.707116597,6541562.50570235,6541562.50570235
985731.806918572,6541575.94035339,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,46,985731.8069185722,6541575.9403533936,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,46,985736.3255736129,6541585.1133742305,10.2255833404065,985734.066246093,985734.066246093,6541580.52686381,6541580.52686381
985696.032117641,6541593.2950433,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,47,985696.0321176411,6541593.2950433008,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,47,985700.3967722949,6541602.6946670599,10.3635484781805,985698.214444968,985698.214444968,6541597.99485518,6541597.99485518
985659.679931319,6541609.29995952,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,48,985659.6799313194,6541609.2999595236,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,48,985663.7800185566,6541618.7944694748,10.3419744036748,985661.729974938,985661.729974938,6541614.0472145,6541614.0472145
985622.863821239,6541624.44768188,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,49,985622.8638212387,6541624.4476818759,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,49,985626.9473428875,6541634.3925159099,10.7505754738526,985624.905582063,985624.905582063,6541629.42009889,6541629.42009889
985586.078276722,6541639.47910158,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,50,985586.0782767223,6541639.4791015815,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,50,985589.7327265898,6541649.0549878078,10.2495171033492,985587.905501656,985587.905501656,6541644.2670447,6541644.2670447
985548.66273816,6541653.24789927,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,51,985548.6627381599,6541653.2478992660,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,51,985552.2662082573,6541663.0611284869,10.4539210100923,985550.464473209,985550.464473209,6541658.15451388,6541658.15451388
985511.176450119,6541666.5204342,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,52,985511.1764501195,6541666.5204341952,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,52,985514.5296607986,6541676.3188616978,10.3563122482322,985512.853055459,985512.853055459,6541671.41964795,6541671.41964795
985473.401518086,6541679.69790323,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,53,985473.4015180855,6541679.6979032252,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,53,985476.6894379611,6541689.2848698068,10.1351046045806,985475.045478023,985475.045478023,6541684.49138652,6541684.49138652
985435.644575624,6541692.34578577,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,54,985435.6445756244,6541692.3457857734,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,54,985438.7457348034,6541701.9401126187,10.0830697641787,985437.195155214,985437.195155214,6541697.1429492,6541697.1429492
985397.582537844,6541704.44634874,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,55,985397.5825378438,6541704.4463487435,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,55,985400.6607246465,6541714.1679133708,10.1972571211113,985399.121631245,985399.121631245,6541709.30713106,6541709.30713106
985359.42897896,6541716.36022503,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,56,985359.4289789596,6541716.3602250339,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,56,985362.4919335720,6541726.1319499658,10.2405224037845,985360.960456266,985360.960456266,6541721.2460875,6541721.2460875
985321.262247619,6541728.09733385,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,57,985321.2622476192,6541728.0973338503,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,57,985324.2971669871,6541738.0123522310,10.3691043517509,985322.779707303,985322.779707303,6541733.05484304,6541733.05484304
985283.053023454,6541739.85033225,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,58,985283.0530234536,6541739.8503322545,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,58,985286.0217251203,6541749.6305436473,10.2208475418357,985284.537374287,985284.537374287,6541744.74043795,6541744.74043795
985244.820426969,6541751.65299314,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,59,985244.8204269690,6541751.6529931435,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,59,985247.7461863715,6541761.2487644721,10.0318939124908,985246.28330667,985246.28330667,6541756.45087881,6541756.45087881
985206.587413104,6541763.45578288,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,60,985206.5874131040,6541763.4557828810,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,60,985209.5001358716,6541772.9636925654,9.94405855212994,985208.043774488,985208.043774488,6541768.20973772,6541768.20973772
985168.360203023,6541775.31195462,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,61,985168.3602030227,6541775.3119546250,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,61,985171.2601212392,6541784.6982498886,9.82405539677928,985169.810162131,985169.810162131,6541780.00510226,6541780.00510226
985130.151893043,6541787.19680969,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,62,985130.1518930433,6541787.1968096932,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,62,985133.0594794799,6541796.5603695670,9.80460669257448,985131.605686262,985131.605686262,6541791.87858963,6541791.87858963
985091.873549748,6541799.32051024,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,63,985091.8735497481,6541799.3205102365,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,63,985094.8986729151,6541808.5473426301,9.71008785717807,985093.386111332,985093.386111332,6541803.93392643,6541803.93392643
985053.774598064,6541811.75804952,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,64,985053.7745980637,6541811.7580495169,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,64,985057.0060370649,6541821.3574574217,10.1287131532761,985055.390317564,985055.390317564,6541816.55775347,6541816.55775347
985015.797114048,6541824.27642492,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,65,985015.7971140477,6541824.2764249220,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,65,985019.0741432345,6541834.0523507688,10.310559948564,985017.435628641,985017.435628641,6541829.16438785,6541829.16438785
984977.703495747,6541836.94841488,0,0.000000000000000,206720.000000000000000,01 A0040  G,A40,"0","600",G,ATMB,CS74PR96GC,01PR97GC,66,984977.7034957469,6541836.9484148761,0.000000000000000,206720.000000000000000,01 A0040,A40,"0","152",D,APRR,CS01PR102DC,01PR103DC,66,984981.2441533065,6541847.0452615321,10.6996527208806,984979.473824527,984979.473824527,6541841.9968382,6541841.9968382
